Time,Right Hand Signal,Head Signal,Strain Gauge Signal
1684295882.4574025,1651.2,4732.8,62182.4
1684295882.5073903,1706.6666666666667,4736.0,61987.2
1684295882.55741,1710.9333333333334,4646.4,62016.0
1684295882.6074727,1710.9333333333334,4652.8,62028.8
1684295882.6574607,1764.2666666666667,4646.4,61969.066666666666
1684295882.7074416,1765.3333333333333,4660.266666666666,61992.53333333333
1684295882.7574167,1952.0,4653.866666666667,62008.53333333333
1684295882.8074856,2448.0,4746.666666666667,61843.2
1684295882.8574274,2830.9333333333334,4779.733333333334,61870.933333333334
1684295882.9074464,3211.733333333333,4765.866666666667,61886.933333333334
1684295882.957612,3592.5333333333333,4812.8,61882.666666666664
1684295883.0075355,3995.733333333333,4730.666666666667,61875.2
1684295883.057419,4395.733333333334,4782.933333333333,61930.666666666664
1684295883.1074204,4795.733333333334,4791.466666666666,61872.0
1684295883.1574352,5216.0,4765.866666666667,61883.73333333333
1684295883.2075872,5641.6,4726.4,61882.666666666664
1684295883.2574198,6020.266666666666,4713.6,61849.6
1684295883.3076398,6452.266666666666,4732.8,61797.333333333336
1684295883.3574202,6876.8,4665.6,61792.0
1684295883.4074821,7269.333333333333,4665.6,61789.86666666667
1684295883.4574208,7667.2,4506.666666666667,61799.46666666667
1684295883.5074258,8070.4,4521.6,61601.066666666666
1684295883.5573921,8424.533333333333,4520.533333333334,61564.8
1684295883.60748,8826.666666666666,4502.4,61746.13333333333
1684295883.657388,9232.0,4494.933333333333,61750.4
1684295883.7074432,9653.333333333334,4330.666666666667,61768.53333333333
1684295883.757396,9957.333333333334,4310.4,61932.8
1684295883.8074958,10334.933333333332,4357.333333333333,61932.8
1684295883.857409,10710.4,4398.933333333333,62021.333333333336
1684295883.907396,11149.866666666667,4379.733333333334,62062.933333333334
1684295883.9574313,11538.133333333333,4499.2,61946.666666666664
1684295884.0074635,11963.733333333334,4486.4,61870.933333333334
1684295884.0574439,12421.333333333334,4505.6,61514.666666666664
1684295884.1074233,12869.333333333334,4449.066666666667,61301.333333333336
1684295884.1574237,13314.133333333333,4424.533333333334,61221.333333333336
1684295884.2074556,13754.666666666666,4425.6,61081.6
1684295884.2576435,14083.2,4301.866666666667,61210.666666666664
1684295884.3076117,14460.8,4289.066666666667,61130.666666666664
1684295884.3574398,14839.466666666667,4215.466666666666,61058.13333333333
1684295884.4074638,15212.8,4149.333333333333,61074.13333333333
1684295884.4574294,15589.333333333334,4129.066666666667,60951.46666666667
1684295884.5074024,15973.333333333334,4077.866666666667,60877.86666666667
1684295884.557463,16345.6,4090.6666666666665,60790.4
1684295884.6074696,16713.6,4108.8,60747.73333333333
1684295884.6574345,17085.866666666665,4178.133333333333,60587.73333333333
1684295884.7075896,17452.8,4181.333333333333,60470.4
1684295884.7575557,17820.8,4273.066666666667,60413.86666666667
1684295884.8075402,18186.666666666668,4265.6,60286.933333333334
1684295884.8574078,18553.6,4349.866666666667,60169.6
1684295884.9074273,18976.0,4353.066666666667,59872.0
1684295884.9573956,19289.6,4286.933333333333,59947.73333333333
1684295885.0074594,19658.666666666668,4365.866666666667,59873.066666666666
1684295885.0573974,20026.666666666668,4392.533333333334,59720.53333333333
1684295885.107418,20318.933333333334,4405.333333333333,59844.26666666667
1684295885.157735,20686.933333333334,4232.533333333334,59493.333333333336
1684295885.2078145,21110.4,4272.0,59386.666666666664
1684295885.2571025,21477.333333333332,4146.133333333333,59187.2
1684295885.3072178,21792.0,4170.666666666667,58807.46666666667
1684295885.3574538,22105.6,4112.0,58980.26666666667
1684295885.4075367,22421.333333333332,4136.533333333334,58748.8
1684295885.4576664,22842.666666666668,4158.933333333333,58612.26666666667
1684295885.5074694,23155.2,4235.733333333334,58483.2
1684295885.5574195,23468.8,4258.133333333333,58289.066666666666
1684295885.6075335,23892.266666666666,4275.2,58073.6
1684295885.6574154,24256.0,4355.2,57720.53333333333
1684295885.707531,24677.333333333332,4356.266666666666,57546.666666666664
1684295885.7574234,24859.733333333334,4402.133333333333,57249.066666666666
1684295885.8077023,24732.8,4309.333333333333,57262.933333333334
1684295885.8574724,24661.333333333332,4275.2,57100.8
1684295885.9074354,24643.2,4617.6,56903.46666666667
1684295885.9573936,24624.0,4584.533333333334,56725.333333333336
1684295886.0075104,24583.466666666667,4577.066666666667,56522.666666666664
1684295886.057415,24547.2,4490.666666666667,56284.8
1684295886.107402,24506.666666666668,4483.2,56128.0
1684295886.1574845,24450.133333333335,4462.933333333333,55961.6
1684295886.2074685,24388.266666666666,4462.933333333333,55719.46666666667
1684295886.2574043,24318.933333333334,4435.2,55529.6
1684295886.307603,24248.533333333333,4427.733333333334,55372.8
1684295886.3574317,24180.266666666666,4450.133333333333,55152.0
1684295886.4074717,24149.333333333332,4435.2,54915.2
1684295886.4574108,24107.733333333334,4516.266666666666,54590.933333333334
1684295886.5073829,24003.2,4427.733333333334,54577.066666666666
1684295886.5573933,23950.933333333334,4468.266666666666,54410.666666666664
1684295886.6074517,23905.066666666666,4488.533333333334,54132.26666666667
1684295886.657407,23857.066666666666,4530.133333333333,53910.4
1684295886.7073812,23790.933333333334,4501.333333333333,53747.2
1684295886.7574182,23720.533333333333,4708.266666666666,53568.0
1684295886.8074958,23646.933333333334,5124.266666666666,53293.86666666667
1684295886.8574388,23573.333333333332,5602.133333333333,53046.4
1684295886.9074008,23489.066666666666,6247.466666666666,52772.26666666667
1684295886.9573941,23400.533333333333,6881.066666666667,52686.933333333334
1684295887.0074465,23331.2,7586.133333333333,52500.26666666667
1684295887.0577402,23281.066666666666,8370.133333333333,52446.933333333334
1684295887.1074636,23189.333333333332,9221.333333333334,52443.73333333333
1684295887.1575477,23153.066666666666,10200.533333333333,52036.26666666667
1684295887.2075162,23321.6,11223.466666666667,51771.73333333333
1684295887.2574596,23294.933333333334,12247.466666666667,51440.0
1684295887.3076446,23328.0,13161.6,51270.4
1684295887.3574376,23363.2,14039.466666666667,50945.066666666666
1684295887.4075143,23393.066666666666,14837.333333333334,50871.46666666667
1684295887.4574456,23421.866666666665,15712.0,50647.46666666667
1684295887.5074015,23446.4,16430.933333333334,50478.933333333334
1684295887.5573807,23478.4,17129.6,50170.666666666664
1684295887.607462,23459.2,17701.333333333332,50036.26666666667
1684295887.6573977,23442.133333333335,18203.733333333334,50039.46666666667
1684295887.707426,23477.333333333332,18650.666666666668,49776.0
1684295887.7573845,23466.666666666668,18572.8,49625.6
1684295887.8074818,23448.533333333333,18558.933333333334,49550.933333333334
1684295887.8574214,23435.733333333334,18516.266666666666,49524.26666666667
1684295887.9076731,23367.466666666667,18489.6,49613.86666666667
1684295887.957714,23354.666666666668,18454.4,49469.86666666667
1684295888.00755,23397.333333333332,18404.266666666666,49195.73333333333
1684295888.0574126,23384.533333333333,18331.733333333334,49109.333333333336
1684295888.1074219,23372.8,18243.2,49072.0
1684295888.1575038,23360.0,18157.866666666665,49213.86666666667
1684295888.2074988,23293.866666666665,18090.666666666668,49091.2
1684295888.257419,23291.733333333334,18109.866666666665,49042.13333333333
1684295888.3076262,23278.933333333334,18064.0,49246.933333333334
1684295888.357419,23262.933333333334,18076.8,49097.6
1684295888.4074905,23304.533333333333,18037.333333333332,49061.333333333336
1684295888.4574108,23238.4,18009.6,48992.0
1684295888.5073907,23232.0,17922.133333333335,49067.73333333333
1684295888.5574133,23221.333333333332,17969.066666666666,49072.0
1684295888.6074467,23159.466666666667,17964.8,49019.73333333333
1684295888.657436,23099.733333333334,17876.266666666666,49192.53333333333
1684295888.7074296,23042.133333333335,17928.533333333333,49162.666666666664
1684295888.757418,23038.933333333334,17857.066666666666,49237.333333333336
1684295888.8074534,23032.533333333333,17902.933333333334,49200.0
1684295888.8574135,23030.4,17896.533333333333,49088.0
1684295888.907413,23028.266666666666,17576.533333333333,48953.6
1684295888.9574342,23084.8,17622.4,48732.8
1684295889.007453,23134.933333333334,17632.0,48689.066666666666
1684295889.0575416,23132.8,17666.133333333335,48708.26666666667
1684295889.1074004,23188.266666666666,17654.4,48465.066666666666
1684295889.157482,23182.933333333334,17682.133333333335,48443.73333333333
1684295889.2074592,23173.333333333332,17668.266666666666,48497.066666666666
1684295889.2576864,23169.066666666666,17683.2,48526.933333333334
1684295889.3076172,23165.866666666665,17671.466666666667,48488.53333333333
1684295889.3574548,23164.8,17643.733333333334,48522.666666666664
1684295889.4074924,23210.666666666668,17745.066666666666,48439.46666666667
1684295889.4574084,23207.466666666667,17670.4,48542.933333333334
1684295889.507422,23207.466666666667,17730.133333333335,48538.666666666664
1684295889.5574691,23211.733333333334,17683.2,48572.8
1684295889.6075099,23211.733333333334,17608.533333333333,48649.6
1684295889.657404,23209.6,17543.466666666667,48669.86666666667
1684295889.7074487,23211.733333333334,17550.933333333334,48645.333333333336
1684295889.7576032,23212.8,17317.333333333332,48586.666666666664
1684295889.807558,23211.733333333334,16814.933333333334,48638.933333333334
1684295889.857407,23211.733333333334,16291.2,48629.333333333336
1684295889.90744,23210.666666666668,15625.6,48626.13333333333
1684295889.9573967,23261.866666666665,14932.266666666666,48429.86666666667
1684295890.0074856,23255.466666666667,14206.933333333332,48419.2
1684295890.057393,23213.866666666665,13356.8,48602.666666666664
1684295890.107384,23212.8,12579.2,48624.0
1684295890.157489,23160.533333333333,11598.933333333332,48855.46666666667
1684295890.2074573,22907.733333333334,10574.933333333332,49031.46666666667
1684295890.2573974,22910.933333333334,9560.533333333333,49133.86666666667
1684295890.3075953,22983.466666666667,8725.333333333334,48963.2
1684295890.3574147,22924.8,8273.066666666668,49164.8
1684295890.4074678,22881.066666666666,8018.133333333333,49066.666666666664
1684295890.4573998,22832.0,7813.333333333333,49216.0
1684295890.507381,22832.0,7752.533333333334,49030.4
1684295890.557406,22840.533333333333,7883.733333333334,49074.13333333333
1684295890.6074486,22901.333333333332,8030.933333333333,49032.53333333333
1684295890.657426,22964.266666666666,8318.933333333332,48723.2
1684295890.7073915,22978.133333333335,8710.4,48885.333333333336
1684295890.757415,22984.533333333333,9611.733333333334,48971.73333333333
1684295890.8074594,23049.6,10564.266666666666,48992.0
1684295890.85742,23058.133333333335,11459.2,48935.46666666667
1684295890.9073832,23065.6,12355.2,48955.73333333333
1684295890.9574287,23084.8,13227.733333333334,49001.6
1684295891.0074823,23028.266666666666,13970.133333333333,49189.333333333336
1684295891.0574405,23028.266666666666,14732.8,49161.6
1684295891.1073823,23029.333333333332,15539.2,49176.53333333333
1684295891.1574986,23029.333333333332,16225.066666666668,49130.666666666664
1684295891.2074661,23081.6,16909.866666666665,49104.0
1684295891.257425,23072.0,17622.4,49132.8
1684295891.3075886,23066.666666666668,18307.2,49044.26666666667
1684295891.3574853,23060.266666666666,18995.2,49022.933333333334
1684295891.407477,23000.533333333333,19580.8,49025.066666666666
1684295891.4574044,22995.2,19805.866666666665,49070.933333333334
1684295891.5077057,22982.4,19805.866666666665,49050.666666666664
1684295891.557758,22977.066666666666,19805.866666666665,49072.0
1684295891.6071677,22964.266666666666,19774.933333333334,49139.2
1684295891.6570199,22955.733333333334,19776.0,49194.666666666664
1684295891.7074575,22939.733333333334,19762.133333333335,49184.0
1684295891.7574134,22924.8,19786.666666666668,49128.53333333333
1684295891.8076198,22910.933333333334,19786.666666666668,49168.0
1684295891.8574195,22906.666666666668,19769.6,49219.2
1684295891.9074378,22951.466666666667,19749.333333333332,49330.13333333333
1684295891.9573808,22889.6,19696.0,49510.4
1684295892.007544,22833.066666666666,19748.266666666666,49395.2
1684295892.0577407,22828.8,19733.333333333332,49382.4
1684295892.1074727,22768.0,19811.2,49427.2
1684295892.1574743,22821.333333333332,19863.466666666667,49239.46666666667
1684295892.2075307,22818.133333333335,19897.6,49211.73333333333
1684295892.2574098,22873.6,19957.333333333332,49014.4
1684295892.307641,22869.333333333332,19941.333333333332,49094.4
1684295892.3574305,22926.933333333334,20008.533333333333,49064.53333333333
1684295892.407504,22875.733333333334,19912.533333333333,49184.0
1684295892.457409,22878.933333333334,19946.666666666668,49168.0
1684295892.5073998,22878.933333333334,19886.933333333334,49182.933333333334
1684295892.5574095,22873.6,19885.866666666665,49186.13333333333
1684295892.6074474,22932.266666666666,19888.0,49115.73333333333
1684295892.657415,22940.8,19883.733333333334,49146.666666666664
1684295892.707386,22944.0,19877.333333333332,49170.13333333333
1684295892.757528,23002.666666666668,19865.6,49168.0
1684295892.8075013,23006.933333333334,19892.266666666666,49147.73333333333
1684295892.8574264,23013.333333333332,19880.533333333333,49169.066666666666
1684295892.9073615,23019.733333333334,19900.8,49195.73333333333
1684295892.9577203,22972.8,19828.266666666666,49357.86666666667
1684295893.00752,22984.533333333333,19880.533333333333,49412.26666666667
1684295893.0574172,22979.2,19896.533333333333,49366.4
1684295893.107375,22979.2,19819.733333333334,49380.26666666667
1684295893.1574996,22983.466666666667,19812.266666666666,49376.0
1684295893.2074463,22988.8,19799.466666666667,49346.13333333333
1684295893.257388,22992.0,19833.6,49399.46666666667
1684295893.3076262,22877.866666666665,19740.8,49589.333333333336
1684295893.3574076,22889.6,19330.133333333335,49548.8
1684295893.4074488,22905.6,18755.2,49606.4
1684295893.4573896,22980.266666666666,18161.066666666666,49461.333333333336
1684295893.507413,22945.066666666666,17482.666666666668,49643.73333333333
1684295893.5574067,22908.8,16598.4,49941.333333333336
1684295893.6074693,22875.733333333334,15852.8,50131.2
1684295893.657369,22827.733333333334,15011.2,50532.26666666667
1684295893.7073965,22779.733333333334,14158.933333333332,50788.26666666667
1684295893.7573614,22779.733333333334,13243.733333333334,50947.2
1684295893.8074436,22722.133333333335,12364.8,50949.333333333336
1684295893.8573797,22778.666666666668,11480.533333333333,51102.933333333334
1684295893.9073782,22869.333333333332,10650.666666666666,51150.933333333334
1684295893.9573894,23045.333333333332,9799.466666666667,51334.4
1684295894.007416,23207.466666666667,9031.466666666667,51502.933333333334
1684295894.0573633,22905.6,8291.2,51681.066666666666
1684295894.1073925,22549.333333333332,7507.2,51896.53333333333
1684295894.1574702,22246.4,6873.6,52081.066666666666
1684295894.207427,21836.8,6202.666666666667,52371.2
1684295894.257651,21480.533333333333,5484.8,52580.26666666667
1684295894.307586,21129.6,4793.6,52807.46666666667
1684295894.3574433,20779.733333333334,4099.2,53037.86666666667
1684295894.4074638,20428.8,3513.6,53267.2
1684295894.4574277,20077.866666666665,3344.0,53480.53333333333
1684295894.5073647,19728.0,3356.8,53716.26666666667
1684295894.5573874,19374.933333333334,3323.733333333333,53920.0
1684295894.6074762,19025.066666666666,3336.5333333333333,54093.86666666667
1684295894.6574244,18675.2,3342.9333333333334,54228.26666666667
1684295894.707423,18327.466666666667,3309.866666666667,54443.73333333333
1684295894.757648,17977.6,3303.4666666666667,54654.933333333334
1684295894.807469,17627.733333333334,3258.6666666666665,54798.933333333334
1684295894.8574214,17323.733333333334,3365.3333333333335,54822.4
1684295894.9073713,16917.333333333332,3363.2,54984.53333333333
1684295894.9573429,16561.066666666666,3422.9333333333334,55244.8
1684295895.0074053,16203.733333333334,3368.5333333333333,55569.066666666666
1684295895.057408,15845.333333333334,3454.9333333333334,55732.26666666667
1684295895.107383,15490.133333333333,3388.8,56138.666666666664
1684295895.1575053,15131.733333333334,3389.866666666667,56379.73333333333
1684295895.2074378,14780.8,3369.6,56619.73333333333
1684295895.257393,14370.133333333333,3458.133333333333,57027.2
1684295895.3076367,14069.333333333334,3490.133333333333,57175.46666666667
1684295895.3574004,13746.133333333333,3480.5333333333333,57287.46666666667
1684295895.4074216,13445.333333333334,3540.266666666667,57286.4
1684295895.4574182,13143.466666666667,3507.2,57469.86666666667
1684295895.5073664,12786.133333333333,3526.4,57648.0
1684295895.5573676,12490.666666666666,3534.9333333333334,57633.066666666666
1684295895.607399,12078.933333333332,3525.3333333333335,57916.8
1684295895.6574233,11717.333333333334,3566.9333333333334,58154.666666666664
1684295895.7073836,11356.8,3581.866666666667,58215.46666666667
1684295895.757353,10940.8,3620.266666666667,58484.26666666667
1684295895.8073664,10579.2,3618.133333333333,58704.0
1684295895.8574333,10267.733333333334,3730.133333333333,58807.46666666667
1684295895.9073567,9907.2,3729.0666666666666,59018.666666666664
1684295895.9573784,9544.533333333333,3787.733333333333,59270.4
1684295896.0073488,9181.866666666667,3768.5333333333333,59456.0
1684295896.0574508,8819.2,3765.3333333333335,59689.6
1684295896.1073508,8465.066666666668,3844.266666666667,59920.0
1684295896.1575096,8102.4,3850.6666666666665,60101.333333333336
1684295896.2073781,7739.733333333334,3915.733333333333,60359.46666666667
1684295896.2574654,7381.333333333333,3896.5333333333333,60572.8
1684295896.3076704,7011.2,3905.0666666666666,60631.46666666667
1684295896.3574276,6643.2,3904.0,60836.26666666667
1684295896.4073715,6267.733333333334,3995.733333333333,60850.13333333333
1684295896.4574766,5836.8,3933.866666666667,61148.8
1684295896.5073884,5461.333333333333,3926.4,61376.0
1684295896.5573618,5083.733333333334,4029.866666666667,61494.4
1684295896.6073804,4708.266666666666,4051.2,61496.53333333333
1684295896.6574225,4338.133333333333,4069.3333333333335,61563.73333333333
1684295896.7073932,3969.0666666666666,4056.5333333333333,61545.6
1684295896.7573545,3605.3333333333335,4089.6,61515.73333333333
1684295896.8073447,3251.2,4028.8,61742.933333333334
1684295896.857409,2830.9333333333334,4009.6,61805.86666666667
1684295896.9073575,2378.6666666666665,4010.6666666666665,61962.666666666664
1684295896.9573574,1884.8,4054.4,61773.86666666667
1684295897.0073528,1422.9333333333334,4164.266666666666,61607.46666666667
1684295897.0574174,1369.6,4162.133333333333,61637.333333333336
1684295897.107369,1477.3333333333333,4256.0,61372.8
1684295897.1576924,1422.9333333333334,4243.2,61312.0
1684295897.2074242,1424.0,4250.666666666667,61314.13333333333
1684295897.2574735,1477.3333333333333,4251.733333333334,61228.8
1684295897.3076808,1476.2666666666667,4284.8,61248.0
1684295897.357425,1476.2666666666667,4277.333333333333,61239.46666666667
1684295897.4073935,1478.4,4278.4,61278.933333333334
1684295897.4574702,1478.4,4257.066666666667,61253.333333333336
1684295897.507382,1478.4,4250.666666666667,61282.13333333333
1684295897.5573483,1478.4,4258.133333333333,61249.066666666666
1684295897.6073804,1478.4,4242.133333333333,61257.6
1684295897.6574256,1479.4666666666667,4288.0,61291.73333333333
1684295897.7074294,1478.4,4294.4,61241.6
1684295897.7573605,1476.2666666666667,4366.933333333333,61253.333333333336
1684295897.8073363,1526.4,4369.066666666667,61083.73333333333
1684295897.8574471,1470.9333333333334,4294.4,61243.73333333333
1684295897.9073746,1470.9333333333334,4333.866666666667,61282.13333333333
1684295897.9576652,1470.9333333333334,4289.066666666667,61262.933333333334
1684295898.0076957,1469.8666666666666,4356.266666666666,61154.13333333333
1684295898.0573058,1470.9333333333334,4263.466666666666,61196.8
1684295898.1070383,1469.8666666666666,4270.933333333333,61170.13333333333
1684295898.1575158,1416.5333333333333,4209.066666666667,61281.066666666666
1684295898.2073936,1416.5333333333333,4184.533333333334,61232.0
1684295898.257503,1414.4,4162.133333333333,61056.0
1684295898.3079681,1414.4,4144.0,61024.0
1684295898.357524,1380.2666666666667,4126.933333333333,61112.53333333333
1684295898.4073744,1323.7333333333333,4074.6666666666665,61363.2
1684295898.4574714,1323.7333333333333,4109.866666666667,61248.0
1684295898.5073872,1380.2666666666667,4154.666666666667,60978.13333333333
1684295898.5573792,1377.0666666666666,4197.333333333333,60952.53333333333
1684295898.6073701,1373.8666666666666,4238.933333333333,60923.73333333333
1684295898.657442,1373.8666666666666,4224.0,60904.53333333333
1684295898.7073615,1374.9333333333334,4231.466666666666,61024.0
1684295898.7573824,1376.0,4218.666666666667,61030.4
1684295898.80735,1429.3333333333333,4326.4,60983.46666666667
1684295898.85747,1377.0666666666666,4227.2,61108.26666666667
1684295898.9073637,1376.0,4274.133333333333,61105.066666666666
1684295898.9574072,1376.0,4284.8,61133.86666666667
1684295899.0073647,1376.0,4272.0,61148.8
1684295899.05756,1376.0,4274.133333333333,61139.2
1684295899.1073816,1373.8666666666666,4187.733333333334,61160.53333333333
1684295899.15745,1373.8666666666666,4187.733333333334,61180.8
1684295899.207371,1376.0,4115.2,61172.26666666667
1684295899.2576597,1425.0666666666666,4130.133333333333,60940.8
1684295899.307627,1425.0666666666666,4129.066666666667,61077.333333333336
1684295899.3575554,1425.0666666666666,4149.333333333333,61125.333333333336
1684295899.4074056,1426.1333333333334,4081.0666666666666,61276.8
1684295899.4574428,1426.1333333333334,4101.333333333333,61294.933333333334
1684295899.5073678,1480.5333333333333,4196.266666666666,61083.73333333333
1684295899.5573537,1480.5333333333333,4120.533333333334,61044.26666666667
1684295899.6074386,1479.4666666666667,4113.066666666667,61053.86666666667
1684295899.657457,1532.8,4153.6,60852.26666666667
1684295899.7073953,1533.8666666666666,4226.133333333333,60808.53333333333
1684295899.7575824,1589.3333333333333,4252.8,60659.2
1684295899.807436,1587.2,4355.2,60619.73333333333
1684295899.8574476,1587.2,4381.866666666667,60478.933333333334
1684295899.9073973,1588.2666666666667,4365.866666666667,60353.066666666666
1684295899.9573565,1530.6666666666667,4341.333333333333,60567.46666666667
1684295900.007377,1531.7333333333333,4261.333333333333,60645.333333333336
1684295900.0574448,1538.1333333333334,4262.4,60669.86666666667
1684295900.1077235,1428.2666666666667,4156.8,60893.86666666667
1684295900.1576836,1429.3333333333333,4123.733333333334,60965.333333333336
1684295900.2074285,1431.4666666666667,4116.266666666666,60965.333333333336
1684295900.2574737,1378.1333333333334,4100.266666666666,61051.73333333333
1684295900.3074605,1379.2,4087.4666666666667,61054.933333333334
1684295900.3575695,1382.4,4088.5333333333333,61054.933333333334
1684295900.4073644,1381.3333333333333,4101.333333333333,61050.666666666664
1684295900.457437,1381.3333333333333,4078.9333333333334,61030.4
1684295900.5073655,1382.4,4158.933333333333,61059.2
1684295900.5573668,1382.4,4137.6,61045.333333333336
1684295900.6073477,1383.4666666666667,4184.533333333334,61038.933333333334
1684295900.6574395,1382.4,4213.333333333333,61050.666666666664
1684295900.707411,1381.3333333333333,4199.466666666666,61082.666666666664
1684295900.7573984,1382.4,4140.8,61067.73333333333
1684295900.8073475,1332.2666666666667,4138.666666666667,61204.26666666667
1684295900.8574862,1333.3333333333333,4190.933333333333,61236.26666666667
1684295900.9073632,1336.5333333333333,4152.533333333334,61210.666666666664
1684295900.957341,1336.5333333333333,4152.533333333334,61198.933333333334
1684295901.0073867,1337.6,4078.9333333333334,61301.333333333336
1684295901.0574484,1390.9333333333334,4106.666666666667,61277.86666666667
1684295901.1073515,1390.9333333333334,4100.266666666666,61285.333333333336
1684295901.1574585,1390.9333333333334,4072.5333333333333,61352.53333333333
1684295901.207355,1445.3333333333333,4169.6,61218.13333333333
1684295901.2574418,1445.3333333333333,4049.0666666666666,61325.86666666667
1684295901.3074284,1390.9333333333334,4069.3333333333335,61401.6
1684295901.3575983,1446.4,4049.0666666666666,61410.13333333333
1684295901.4073696,1446.4,4140.8,61418.666666666664
1684295901.4574292,1446.4,4121.6,61363.2
1684295901.5073628,1390.9333333333334,4104.533333333334,61522.13333333333
1684295901.557341,1390.9333333333334,4132.266666666666,61553.066666666666
1684295901.607344,1445.3333333333333,4117.333333333333,61385.6
1684295901.6574287,1445.3333333333333,4185.6,61377.066666666666
